AÑO,DEPARTAMENTO,MUNICIPO,TOTAL MUESTRAS,RESULTADO COLOR APARENTE,RESULTADO TURBIEDAD,RESULTADO PH,RESULTADO CLORO RESIDUAL LIBRE,RESULTADO ALCALINIDAD TOTAL,RESULTADO CALCIO,RESULTADO FOSFATOS,RESULTADO MANGANESO,RESULTADO MOLIBDENO,RESULTADO MAGNESIO,RESULTADO ZINC,RESULTADO DUREZA TOTAL,RESULTADO SULFATOS,RESULTADO HIERRO TOTAL,RESULTADO CLORUROS,RESULTADO NITRATOS,RESULTADO NITRITOS,RESULTADO ALUMINIO,RESULTADO FLORUROS,RESULTADO COT,RESULTADO COLIFORMES TOTALES,RESULTADO E.COLI,RESULTADO ANTIMONIO,RESULTADO ARSÉNICO,RESULTADO BARIO,RESULTADO CADMIO,RESULTADO CIANURO LIBRE Y DIASOCIABLE,RESULTADO COBRE,RESULTADO Cromo total,RESULTADO MERCURIO,RESULTADO NIQUEL,RESULTADO PLOMO,RESULTADO SELENIO,RESULTADO TRIHALOMETANOS TOTALES,RESULTADO HIDROCARBUROS AROMÁTICOS POLICICLICOS,RESULTADO GIARDIA,RESULTADO CRYPTOSPORIDIUM,RESULTADO PLAGUICIDAS TOTALES,RESULTADO ORGANOFOSFORADOS Y CARBAMATOS,RESULTADO MESÓFILOS,IRCA PROMEDIO,IRCA BASE PROMEDIO,NIVEL DE RIESGO PROMEDIO
2015,Santander,Coromoro,3,3,3.056666667,7.776666667,,114.3333333,30.66666667,,,,21.39,,119.8,4.843333333,0.175,6.676666667,,0.004666667,,,,10.33333333,0,,,,,,,,,,,,,,,,,,,27.533333,27.533333,MEDIO
2015,Santander,Curití,10,1.6,1.243,7.111,1.833333333,11.55,4.63,,,,3.558,,20.16,18.44222222,0.103333333,6.543,,0.005875,,,,384.4444444,21,,,,,,,,,,,,,,,,,,,13.887,13.887,BAJO
2015,Santander,El Carmen De Chucurí,6,0.5,0.405,7,1,66.41666667,19.75,,,,12.295,,70.93333333,0.8,0.325,5.573333333,,0.0145,,,,0,0,,,,,,,,,,,,,,,,,,,0.283333,0.283333,SIN RIESGO
2015,Santander,El Guacamayo,12,0.333333333,1.034166667,6.841666667,0.741666667,27.375,16.24166667,,,,9.827272727,,53.7875,25.32333333,0.064444444,7.0525,,0.014,,0.8,,87.91666667,1.416666667,,,,,,,,,,,,,,,,,,,17.270833,17.270833,MEDIO
2015,Santander,El Peñón,7,10.33333333,1.986666667,7.366666667,1.2,14.83333333,11.73333333,,,,6.54,,39,41.8425,0.31,6.035,,0.011,,0.05,,24,1,,,,,,,,,,,,,,,,,,,18.137142,18.137142,MEDIO
2015,Santander,El Playón,11,1.649090909,2.722727273,6.754545455,0.218181818,22.45454545,6.790909091,,,,3.087272727,,19.64545455,18.67875,0.075,5.695454545,,0.0121,,,,3535.818182,256.3636364,,,,,,,,,,,,,,,,,,,50.397272,50.397272,ALTO
2015,Santander,Encino,7,3.008571429,1.327142857,7.261428571,,33.1,6.571428571,,,,8.191428571,,40.74285714,28.735,0.052,6.652857143,,0.020333333,,,,439.8333333,0.666666667,,,,,,,,,,,,,,,,,,,17.507142,17.507142,MEDIO
2015,Santander,Enciso,8,0.5,0.51125,7.32125,0.8,73.5,16.5375,,,,26.35125,,126.31875,43.644,0.036,5.78875,,0.015833333,,,,727.7142857,74.85714286,,,,,,,,,,,,,,,,,,,19.1375,19.1375,MEDIO
2015,Santander,Florián,7,8.196666667,10.75166667,7.6,0.228571429,84.1,26.86666667,,,,22.36166667,,120.0166667,38.48,0.09,4.288333333,,0.0114,,,,1.166666667,0,,,,,,,,,,,,,,,,,,,40.642857,40.642857,ALTO
2015,Santander,Floridablanca,15,0,0.004666667,7.158571429,1.082857143,36.06666667,12.27333333,,,,7.510666667,,43.57333333,10.68125,0.018461538,6.828,,0.020666667,,0.033333333,,0.066666667,0,,,,,,,,,,,,,,,,,,,1.250666,1.250666,SIN RIESGO
2015,Santander,Galán,11,1.012,1.004545455,7.045454545,1.099090909,27.45454545,9.307272727,,,,7.146363636,,40.30909091,32.075,0.04,6.572727273,,0.011375,,,,47.7,3.2,,,,,,,,,,,,,,,,,,,13.390909,13.390909,BAJO
2015,Santander,Gambita,10,10.90666667,4.138888889,6.929,1.411111111,76.38888889,22.96666667,,,,19.95222222,,106.1,24.00833333,0.1125,5.853333333,,0.017428571,,0,,2691.555556,1443.333333,,,,,,,,,,,,,,,,,,,16.686,16.686,MEDIO
2015,Santander,Girón,37,0.162162162,0.039459459,7.212432432,0.956216216,43.93243243,18.20810811,,,,9.447297297,,59.15833333,42.076,0.0225,7.96,,0.016066667,,0.033333333,,0.941176471,0,,,,,,,,,,,,,,,,,,,2.755405,2.755405,SIN RIESGO
2015,Santander,Guaca,11,0.7,0.71,7.4,1.163636364,48.9,17.24,,,,10.243,,62.175,17.75285714,0.085714286,4.9,,0.011375,,,,403.5,0.75,,,,,,,,,,,,,,,,,,,12.983636,12.983636,BAJO
2015,Santander,Guadalupe,12,6.265,1.195,6.6125,1.754545455,4.458333333,3.734166667,,,,4.064166667,,19.49583333,25.01875,0.274444444,7.144545455,,0.0178,,,,2420,18.18181818,,,,,,,,,,,,,,,,,,0,10.345833,10.345833,BAJO
2015,Santander,Guapotá,1,1,1.1,7.3,1,56,0,,,,11,,46,0.14,0.18,7,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Santander,Guavatá,11,1.285454545,1.528181818,7.163636364,4.409090909,81.45454545,39.63636364,,,,22.53363636,,133.5727273,55.12888889,0.087777778,8.263636364,,0.013666667,,,,0.2,0,,,,,,,,,,,,,,,,,,,9.520909,9.520909,BAJO
2015,Santander,Güepsa,6,2,0.79,7.215,1.82,64,26.15,,,,15.53833333,,90.88333333,36.656,0.066,9.356666667,,0.012,,,,4.6,0.4,,,,,,,,,,,,,,,,,,,14.06,14.06,BAJO
2015,Santander,Hato,10,2.575555556,0.898,7.26,1.38,10.6,8.29,,,,4.868,,28.61,23.3725,0.055,20.708,,0.010428571,,,,0,0,,,,,,,,,,,,,,,,,,,3.542,3.542,SIN RIESGO
2015,Santander,Jesús María,7,8.03,9.275,7.272857143,0.35,78.58333333,29.28333333,,,,21.45,,118.6666667,46.495,0.085,6.748333333,,0.0166,,,,0.714285714,0.142857143,,,,,,,,,,,,,,,,,,,18.59,18.59,MEDIO
2015,Santander,Jordán,8,1.875,1.91,7.29875,0.283333333,87.375,24.4375,,,,27.44625,,138.80625,18.396,0.081666667,5.835,,0.019857143,,0.07,,541.7142857,22.42857143,,,,,,,,,,,,,,,,,,,22.925,22.925,MEDIO
2015,Santander,La Belleza,8,3,2.515,7.2875,1.525,107.5,26.0875,,,,23.7025,,130.8875,19.848,0.058,9.9175,,0.016333333,,0,,5.125,0,,,,,,,,,,,,,,,,,,,17.35375,17.35375,MEDIO
2015,Santander,La Paz,9,0.686666667,0.121111111,7.444444444,1.3,67.61111111,26.93333333,,,,15.37444444,,94.41666667,21.38833333,0.143333333,10.13111111,,0.010571429,,,,702.2222222,3.666666667,,,,,,,,,,,,,,,,,,,25.05,25.05,MEDIO
2015,Santander,Landázuri,4,0,0.095,7.2,1.45,65.25,40.925,,,,16.7375,,110.675,37.35333333,0.066666667,4.115,,0.019,,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Santander,Lebrija,30,1.833333333,0.406071429,7.170357143,1.074230769,25.28571429,8.725,,,,5.353928571,,31.88035714,25.97578947,0.146315789,12.08714286,,0.021909091,,0,,59,3.633333333,,,,,,,,,,,,,,,,,,,7.559,7.559,BAJO
2015,Santander,Los Santos,10,3.222222222,0.672,7.738,,12.6,3.73,,,,5.492,,26.633,37.68,0.155,7.691,,0.022625,,0,,0.222222222,0,,,,,,,,,,,,,,,,,,,4.537,4.537,SIN RIESGO
2015,Santander,Macaravita,7,0.571428571,0.365714286,7.7,0.78,15.14285714,8.728571429,,,,4.994285714,,29.57857143,28.385,0.04,8.887142857,,0.0155,,,,57.42857143,1.857142857,,,,,,,,,,,,,,,,,,,18.17,18.17,MEDIO
2015,Santander,Málaga,15,1.440714286,1.962142857,7.171428571,1.007142857,64.86428571,22.83571429,,,,16.28714286,,90.7,11.982,0.128181818,6.902142857,,0.017692308,,,,0,0,,,,,,,,,,,,,,,,,,,3.976,3.976,SIN RIESGO
2015,Santander,Matanza,5,3.422,0.394,7.24,1.06,65.7,21,,,,11.782,,70.08,15.995,0.05,8.754,,0.01325,,,,5.75,0,,,,,,,,,,,,,,,,,,,3.528,3.528,SIN RIESGO
2015,Santander,Mogotes,11,0.368181818,0.229090909,6.736363636,0.981818182,20.96363636,7.354545455,,,,3.955454545,,23.8,14.8525,0.035555556,5.418181818,,0.014222222,,0,,237.9090909,0,,,,,,,,,,,,,,,,,,,4.647272,4.647272,SIN RIESGO
2015,Santander,Molagavita,11,9.196363636,1.299090909,7.333636364,1.518181818,21.45454545,7.672727273,,,,5.441818182,,30.77272727,21.91428571,0.14875,7.306363636,,0.0157,,,,294.8,5,,,,,,,,,,,,,,,,,,,18.83909,18.83909,MEDIO
2015,Santander,Ocamonte,5,1.028,0.24,7.44,0.8,17.1,4.92,,,,4.29,,22.8,5.708,0.105,5.606,,0.00275,,,,2.2,0,,,,,,,,,,,,,,,,,,,6.816,6.816,BAJO
2015,Santander,Oiba,12,0.794166667,0.504,7.283333333,1.5,10.58333333,5.041666667,,,,4.727272727,,23.07916667,15.86888889,0.185555556,5.530833333,,0.014111111,,,,0,0,,,,,,,,,,,,,,,,,,,0.436666,0.436666,SIN RIESGO
2015,Santander,Onzaga,8,1.25,0.5175,7.5375,0.6875,24.4375,7.2375,,,,5.9775,,43.0875,36.942,0.046,3.54375,,0.016,,,,86.625,2.75,,,,,,,,,,,,,,,,,,,12.5875,12.5875,BAJO
2015,Santander,Palmar,10,0.621,0.301,7.44,1.5,21.63,12.45,,,,7.308,,42.9,11.83875,0.0675,23.111,,0.013142857,,,,0.111111111,0,,,,,,,,,,,,,,,,,,,1.704,1.704,SIN RIESGO
2015,Santander,Palmas Del Socorro,20,7.388,5.9175,7.155,1.06,32.435,11.81,,,,7.616,,43.52,12.684375,0.082666667,9.458,,0.012214286,,0,,243.4,122.65,,,,,,,,,,,,,,,,,,,8.723,8.723,BAJO
2015,Santander,Páramo,5,2.6,1.59,6.8,1,8.4,5.6,,,,5.212,,27.38,10.93,0.1375,6.44,,0.00375,,,,0,0,,,,,,,,,,,,,,,,,,,6.876,6.876,BAJO
2015,Santander,Piedecuesta,144,0.236111111,0.209236111,7.415208333,0.948671329,38.42361111,12.91527778,,,,7.119375,,42.58090278,10.3,0.026097561,7.845347222,,0.016122222,,0.0915,,0,0,,,,,,,,,,,,,,,,,,,0.617916,0.617916,SIN RIESGO
2015,Santander,Pinchote,10,1.212,0.88,7.09,1.218,46.65,19.52,,,,12.719,,72.49,30.95125,0.055,9.915,,0.01075,,0.03,,1.555555556,0,,,,,,,,,,,,,,,,,,,5.192,5.192,BAJO
2015,Santander,Puente Nacional,11,0.454545455,0.582727273,7.209090909,0.85,64.40909091,31.89090909,,,,22.57090909,,129.7636364,67.48571429,0.05,7.326363636,,0.012222222,,0.01,,0.7,0,,,,,,,,,,,,,,,,,,,9.546363,9.546363,BAJO
2015,Santander,Puerto Parra,11,0.4,1.852,5.805,,4.25,1.81,,,,1.882222222,,9.26,20.11428571,0.09125,4.896,,0.016571429,,0,2,439.5,6.333333333,,,,,,,,,,,,,,,,,,,44.54909,44.54909,ALTO
2015,Santander,Puerto Wilches,20,4,2.531111111,41.975,,35.72222222,9.422222222,,,,7.047777778,,40.32777778,37.75454545,0.666363636,5.373888889,,0.013571429,,0.055,,653.55,12.7,,,,,,,,,,,,,,,,,,,41.692,41.692,ALTO
2015,Santander,Rionegro,10,2.9,2.422,7.15,0.95,36.15,7.45,,,,6.785,,37.32,30.35333333,0.02875,6.124,,0.01075,,0.01,,3.111111111,0,,,,,,,,,,,,,,,,,,,20.566,20.566,MEDIO
2015,Santander,Sabana De Torres,46,2.935483871,0.571612903,7.652857143,1.254878049,13.19354839,4.935483871,,,,3.066071429,,16.6,28.77210526,0.0572,7.572580645,,0.012956522,,0,,24.88372093,0.953488372,,,,,,,,,,,,,,,,,,,8.264347,8.264347,BAJO
2015,Santander,San Andrés,8,0.875,0.62125,7.37875,0.7,59.375,19.4875,,,,12.845,,76.11875,9.114,0.071666667,4.735,,0.014166667,,0,,295.1428571,2.285714286,,,,,,,,,,,,,,,,,,,12.66,12.66,BAJO
2015,Santander,San Benito,5,49,28.958,7.18,0.575,128.7,25.4,,,,28.578,,144.51,28.3975,0.21,9.538,,0.04125,,,,72.5,0,,,,,,,,,,,,,,,,,,,27.144,27.144,MEDIO
2015,Santander,San Gil,72,0.508142857,0.306857143,6.784571429,0.753684211,32.70428571,15.20857143,,,,8.613571429,,51.42071429,17.2796,0.110625,6.97,,0.019727273,,0.0025,,44.42857143,0,,,,,,,,,,,,,,,,,,,2.686944,2.686944,SIN RIESGO
2015,Santander,San Joaquín,7,1.5,0.338571429,7.985714286,1.748571429,68.57142857,23.97142857,,,,13.13142857,,78.7,48.24,0.044,5.875714286,,0.0116,,0,,0,0,,,,,,,,,,,,,,,,,,,4.954285,4.954285,SIN RIESGO
2015,Santander,San José De Miranda,10,0.333333333,1.309,7.1,0.68,109.1,21.35,,,,30.87,,149.93,43.09625,0.13125,5.776,,0.017333333,,,,302.8888889,13.44444444,,,,,,,,,,,,,,,,,,,13.26,13.26,BAJO
2015,Santander,San Miguel,11,0.363636364,0.314545455,6.236363636,1.418181818,9.090909091,3.054545455,,,,2.46,,13.30909091,14.37428571,0.06,6.057272727,,0.008666667,,0,,0,0,,,,,,,,,,,,,,,,,,,3.298181,3.298181,SIN RIESGO
2015,Santander,San Vicente De Chucurí,43,1.916666667,1.14804878,7.42902439,1.252941176,68.15853659,26.82439024,,,,14.83756098,,88.64146341,37.35806452,0.0459375,5.776341463,,0.017655172,,0,,3838.95122,51.24390244,,,,,,,,,,,,,,,,,,,21.75093,21.75093,MEDIO
2015,Santander,Santa Bárbara,11,1.090909091,0.107272727,7.454545455,1.16,28.04545455,8.645454545,,,,6.413636364,,36.63181818,18.36,0.0825,5.467272727,,0.010444444,,,,411.3636364,11.27272727,,,,,,,,,,,,,,,,,,,14.600909,14.600909,MEDIO
2015,Santander,Santa Helena Del Opón,8,4.75,6.25875,7.49875,11,24.75,12.8,,,,8.2825,,47.325,34.622,0.101666667,3.3275,,0.020571429,,0.01,,15573.85714,7176.428571,,,,,,,,,,,,,,,,,,,65.76125,65.76125,ALTO
2015,Santander,Simacota,11,0.38,0.303636364,7.127272727,0.963636364,21.77272727,2.272727273,,,,3.838,,16.80454545,15.44571429,0.04875,7.475,,0.009,,,,12.36363636,0,,,,,,,,,,,,,,,,,,,3.116363,3.116363,SIN RIESGO
2015,Santander,Socorro,32,4.735,2.7709375,7.175,1.122580645,44.59375,17.246875,,,,11.9284375,,66.965625,25.78875,0.062916667,8.8815625,,0.014115385,,,,1.3125,0,,,,,,,,,,,,,,,,,,,6.20875,6.20875,BAJO
2015,Santander,Suaita,9,1.666666667,1.518888889,7.352222222,1.916666667,21.38888889,15.14444444,,,,7.138888889,,44.89444444,21.872,0.088571429,5.23,,0.01025,,0,,5.888888889,0,,,,,,,,,,,,,,,,,,,16.037777,16.037777,MEDIO
2015,Santander,Sucre,7,14.16666667,9.01,7.5,0.885714286,79.66666667,20.3,,,,15.79666667,,86.13333333,19.53,0.1025,4.668,,0.028,,0,,3576.714286,176.1428571,,,,,,,,,,,,,,,,,,,42.565714,42.565714,ALTO
2015,Santander,Suratá,12,0.76,0.521666667,6.983333333,0.975,13.25,6.591666667,,,,4.588333333,,25.675,25.15875,0.071,5.156666667,,0.0101,,0.02,,167.5454545,11.18181818,,,,,,,,,,,,,,,,,,,23.269166,23.269166,MEDIO
2015,Santander,Tona,12,0.375,0.58,7.405,1.77,72.875,15.60833333,,,,16.4125,,84.02083333,17.16875,0.096666667,5.673333333,,0.013375,,,,475.3636364,2.727272727,,,,,,,,,,,,,,,,,,,16.253333,16.253333,MEDIO
2015,Santander,Valle De San José,6,1.833333333,1.453333333,7.3,1.333333333,31.58333333,17.28333333,,,,11.52333333,,65.23333333,4.55,0.096,7.976666667,,0.0264,,,,3.333333333,0,,,,,,,,,,,,,,,,,,,14.366666,14.366666,MEDIO
2015,Santander,Vélez,8,2.028571429,1.774285714,7.25,1.17125,54.21428571,24.15714286,,,,17.04571429,,95.21428571,49.468,0.12,10.38571429,,0.0096,,0.02,,13,0,,,,,,,,,,,,,,,,,,,26.71125,26.71125,MEDIO
2015,Santander,Vetas,4,1.5,0.235,7.85,0.675,8.25,3.99,,,,2.5075,,14.475,53.88,0.03,3.4275,0,0.007,,,,640.25,98.25,,,,,,,,,,,,,,,,,,,43.1525,43.1525,ALTO
2015,Santander,Villanueva,7,0.571428571,0.155714286,7.414285714,1.542857143,7.142857143,4.585714286,,,,2.352857143,,14.37857143,14.13,0.266,10.35142857,,0.017166667,,,,0.428571429,0,,,,,,,,,,,,,,,,,,,2.677142,2.677142,SIN RIESGO
2015,Santander,Zapatoca,7,1.5,0.598571429,6.9,0.671428571,13.42857143,11.77142857,,,,7.54,,43.57142857,45.124,0.1075,5.662857143,,0.013833333,,,,0,0,,,,,,,,,,,,,,,,,,,2.708571,2.708571,SIN RIESGO
2015,Sucre,Buenavista,16,4,0.338461538,7.846153846,0.315384615,,26.86666667,0.05,,,16.03333333,,133.5384615,23.05384615,,35.05230769,,0.02,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,34.854375,34.854375,MEDIO
2015,Sucre,Caimito,19,4.111111111,0.499444444,7.255555556,0.205263158,119,13.07368421,0.099736842,,,7.857947368,,65.05263158,2.129473684,,30.75736842,,0.004736842,,,,0.388888889,0.105263158,,,,,,,,,,,,,,,,,,0,16.925789,16.925789,MEDIO
2015,Sucre,Chalán,36,4,0.404444444,7.4,0.677777778,,53.68888889,0.1,,,25.67888889,,269.2222222,54.58888889,,58.92222222,,0.002222222,,,,0.111111111,0.111111111,,,,,,,,,,,,,,,,,,,10.304166,10.304166,BAJO
2015,Sucre,Coloso,25,4,0.49,7.5,0.5,,52,0.1,,,29.2,,250,23.5,,38.6,,0,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Sucre,Corozal,51,3.035714286,0.180357143,8.460714286,1.003571429,,6.171428571,0.05,,,3.681071429,,29.32142857,12.64642857,,24.59285714,,0.00037037,,,,0,0,,,,,,,,,,,,,,,,,,0,0,0,SIN RIESGO
2015,Sucre,Coveñas,29,4.103448276,0.404137931,7.937931034,0.744827586,,53.85357143,0.2,,,30.24285714,,258.6896552,46.87586207,,102.3,,0.008965517,,,,0.137931034,0.103448276,,,,,,,,,,,,,,,,,,,9.247586,9.247586,BAJO
2015,Sucre,El Roble,12,4,0.34,7.354545455,0.481818182,,15.96,0.05,,,9.678,,79.90909091,0.810909091,,1.603636364,,0.004545455,,,,0.416666667,0.416666667,,,,,,,,,,,,,,,,,,,26.491666,26.491666,MEDIO
2015,Sucre,Galeras,30,4,0.294736842,7.384210526,0.242105263,,21.13684211,0.05,,,17.98789474,,105.7894737,2.264210526,,28.21578947,,0.006315789,,,,0.545454545,0.5,,,,,,,,,,,,,,,,,,433,40.669,40.669,ALTO
2015,Sucre,Guaranda,28,4.117647059,0.83,7.164705882,0,,58.84705882,0.3,,,35.63529412,,293.8235294,2.194117647,,23.25529412,,0.020588235,,,,1,0.777777778,,,,,,,,,,,,,,,,,,,67.628928,67.628928,ALTO
2015,Sucre,La Unión,21,4,0.26,7.36,0.86,,24.96,0.05,,,14.2,,121.1,1.248,,26.09,,0.002,,,,0.142857143,0.142857143,,,,,,,,,,,,,,,,,,,10.817142,10.817142,BAJO
2015,Sucre,Los Palmitos,21,3.941176471,0.413529412,8.094117647,0.270588235,,20.02352941,0.05,,,12.21764706,,100.4705882,25.45882353,,36.93529412,,0.005294118,,,,0.095238095,0,,,,,,,,,,,,,,,,,,,10.734285,10.734285,BAJO
2015,Sucre,Majagual,45,4,0.3505,8.065,0.62,,15.56,0.2,,,9.386,,77.6,8.006,,29.835,,0.016,,,,0.23255814,0.186046512,,,,,,,,,,,,,,,,,,,14.564444,14.564444,MEDIO
2015,Sucre,Morroa,21,4,0.241666667,8.133333333,0,,6.6,0.05,,,3.723333333,,31.83333333,12.45,,24.71666667,,0.01,,,,0.571428571,0.428571429,,,,,,,,,,,,,,,,,,,46.128571,46.128571,ALTO
2015,Sucre,Ovejas,46,3.909090909,0.247515152,8.842424242,0.324242424,,3.164545455,0.0515625,,,2.406666667,,19.78787879,44.31515152,,57.63636364,,0.009393939,,,,0.023809524,0,,,,,,,,,,,,,,,,,,0,8.775,8.775,BAJO
2015,Sucre,Palmito,17,4.5,0.683,7.37,0.24,,59.52,0.1,,,36.05,,297.2,45.27,,63.16,,0.006,,,,0.529411765,0.529411765,,,,,,,,,,,,,,,,,,,43.655294,43.655294,ALTO
2015,Sucre,Sampués,62,3.133333333,0.200333333,8.813333333,0.386666667,,3.2,0.0485,,,1.275333333,,14.3,12.04333333,,30.20333333,,0.007333333,,,,0.491525424,0.4,,,,,,,,,,,,,,,,,,1,35.494032,35.494032,ALTO
2015,Sucre,San Benito Abad,64,4,0.35125,8.01875,0.34375,,5.25,0.1,,,3.035,,25.625,8.617125,,15.24666667,,0.005625,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Sucre,San Juan De Betulia,21,3.578947368,0.220526316,8.057894737,0,,9.873684211,0.05,,,6.373684211,,51.10526316,15.73842105,,26.77894737,,0.013684211,,,,0.578947368,0.263157895,,,,,,,,,,,,,,,,,,,34.99238,34.99238,MEDIO
2015,Sucre,San Luis De Sincé,48,3.5,0.284090909,8.3,0.863636364,,7.028571429,0.05,,,4.014090909,,34.09090909,24.95454545,,42.18181818,,0,,,,0,0,,,,,,,,,,,,,,,,,,,0.024166,0.024166,SIN RIESGO
2015,Sucre,San Marcos,65,3.542857143,0.184,7.222857143,0.688571429,,4.061764706,0.2,,,2.299705882,,20.44117647,0.229714286,,17.73714286,,0.003142857,,,,0.01754386,0.016949153,,,,,,,,,,,,,,,,,,34,1.268,1.268,SIN RIESGO
2015,Sucre,San Onofre,51,4.206896552,0.513793103,7.113793103,0.668965517,,59.47586207,0.1,,,37.84827586,,309.0344828,62.8,,79.36896552,,0.003103448,,,,0.12,0.04,,,,,,,,,,,,,,,,,,,6.997647,6.997647,BAJO
2015,Sucre,San Pedro,30,4,0.43125,8.075,1.075,,23.82857143,0.05,,,14.60428571,,121.25,24.1625,,41.6625,,0.00125,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Sucre,Santiago De Tolú,72,4.1,0.513,7.475,0.32,,67.52,0.0975,,,44.29,,351.25,60.245,,82.4,,0.023,,,,0.301587302,0.19047619,,,,,,,,,,,,,,,,,,,22.909305,22.909305,MEDIO
2015,Sucre,Sincelejo,102,3.10989011,0.187252747,8.492967033,1.025274725,,6.922727273,0.05,,,3.904545455,,33.26373626,13.92087912,,25.44285714,,0.000549451,,,,0.02970297,0.01980198,,,,,,,,,,,,,,,,,,,2.283725,2.283725,SIN RIESGO
2015,Sucre,Sucre,15,4,0.519583333,7.6,0.143333333,,20.4,0.175,,,12.7925,,104.0833333,4.416666667,,16.89166667,,0.024166667,,,,0.333333333,0.066666667,,,,,,,,,,,,,,,,,,,16.954666,16.954666,MEDIO
2015,Sucre,Tolú Viejo,20,4,0.51,7.19,0,,65.6,0.1,,,40.5,,330.8,98.8,,107.96,,0.019,,,,0.75,0.5,,,,,,,,,,,,,,,,,,,55.829,55.829,ALTO
2015,Tolima,Anzoátegui,22,23.97090909,0.911909091,7.059363636,0.735166667,31.06454545,5.173,0.421727273,,,1.433727273,,18.82272727,4.137272727,0.026,2.825909091,1.181818182,0.029545455,0,,,0.318181818,0.181818182,,,,,,,,,,,,,,,,,,,17.086818,17.086818,MEDIO
2015,Tolima,Armero,12,5.32,0.6945,7.29625,1.210666667,50.4475,7.60075,0.4105,,,3.407,,33.2145,3.67025,0.024,7.3485,1.9375,0.02925,,,,0,0,,,,,,,,,,,,,,,,,,,0.759166,0.759166,SIN RIESGO
2015,Tolima,Casabianca,2,2.24,0.375,7.391,0.697,116.495,36.5795,0.1355,,,7.9275,,124.44,38.537,0.0325,3.2195,0.625,0.0265,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Tolima,Falan,7,2.746666667,1.552,7.033333333,0.395,33.44666667,5.544,0.680333333,,,0.934666667,,17.754,7.185333333,0.088666667,3.265666667,1.25,0.019333333,,,,0.142857143,0.142857143,,,,,,,,,,,,,,,,,,,10.664285,10.664285,BAJO
2015,Tolima,Fresno,16,3.371428571,0.437428571,6.910571429,0.5796,24.51428571,4.074714286,0.303857143,,,1.791428571,,17.75685714,1.713285714,0.056714286,3.897666667,4.785714286,0.030857143,,,,0.1875,0.125,,,,,,,,,,,,,,,,,,,12.043125,12.043125,BAJO
2015,Tolima,Honda,1,,0.125,7.5,,2.28,0,,0,,,,3.84,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Tolima,Ibagué,647,13.37879134,10.81158733,7.718741886,0.307022814,79.23296754,17.14465116,1.087035604,0.7115,9.9,4.887962791,2.7,62.83874534,10.09346322,0.237687403,3.717364907,2.185178019,0.03751932,6.68E-05,0,0,0.704510109,0.58125,,,,,,,,,,,,,,,,,,,47.974204,47.974204,ALTO
2015,Tolima,Mariquita,36,8.003333333,6.904916667,6.947291667,1.103842105,21.04854167,5.124166667,0.534708333,4.8,,2.022304348,,21.72608333,5.61,0.119318182,3.541956522,3.159666667,0.038458333,,,,0.166666667,0.166666667,,,,,,,,,,,,,,,,,,,14.089444,14.089444,BAJO
2015,Tolima,Ortega,16,5.92,0.777666667,7.7695,0.286833333,83.13666667,21.846,0.582833333,,,4.419333333,,73.061,7.828,0.013666667,2.916,1.708333333,0.098,,,,0.1875,0,,,,,,,,,,,,,,,,,,,11.196875,11.196875,BAJO
2015,Tolima,Rioblanco,12,2.94,1.78125,7.20975,2.106,69.335,11.40475,0.58675,,,4.20575,,46.03625,9.74775,0.0655,2.462,1,0.0215,,,,0.333333333,0,,,,,,,,,,,,,,,,,,,16.4525,16.4525,MEDIO
2015,Tolima,Rovira,18,22.61714286,16.661375,7.59975,0.576,50.64625,9.891875,0.382125,7.31,,3.379571429,,40.9,3.586875,0.272875,4.43675,2.15625,0.024625,,,,0.333333333,0.166666667,,,,,,,,,,,,,,,,,,,19.283333,19.283333,MEDIO
2015,Tolima,Villarrica,14,22.2,4.6045,7.005333333,,19.175,5.1085,0.676,,,1.306833333,,18.21466667,1.557166667,0.173666667,2.474333333,0.791666667,0.034166667,,,,1,1,,,,,,,,,,,,,,,,,,,87.045714,87.045714,INVIABLE SANITARIAMENTE
2015,Valle del Cauca,Alcalá,26,5.884615385,1.875769231,7.187692308,1.003846154,25.75307692,,0.170769231,,,,,23.39038462,1.076923077,0.119615385,4.364615385,2.016,3,,,,711.1038462,261.3807692,,,,,,,,,,,,,,,,,,,22.88923,22.88923,MEDIO
2015,Valle del Cauca,Andalucía,27,3.8,0.211888889,6.946296296,0.67037037,56.48625,,0.10375,,,,,80.95583333,8.583333333,0.053333333,19.72416667,0.845,0.00225,,,,483.84,13.884,,,,,,,,,,,,,,,,,,,12.734074,12.734074,BAJO
